Repository,Pull state,Pull number,sha,Filename,File status,Additions,Deletions,Users,DateCreated,DateUpdated,dateClosed,dateMerged
neovim/neovim,closed,6252,89acddda0d20f201fa0d4cebc7206949cd2307c6,src/nvim/spellfile.h,added,12,0,raichoo,2017-03-10 22:26:43,2017-03-10 22:26:43,2017-03-15 12:47:14,2017-03-15 12:47:14
neovim/neovim,closed,6252,0ed6137d35c2e10291c58e15a94ae154bcca3c7c,src/nvim/version.c,modified,4,4,raichoo,2017-03-10 22:26:43,2017-03-10 22:26:43,2017-03-15 12:47:14,2017-03-15 12:47:14
neovim/neovim,closed,6252,bae7c2e7dce1ab20b5830271ab5bc431ca4202aa,src/nvim/window.c,modified,27,20,raichoo,2017-03-10 22:26:43,2017-03-10 22:26:43,2017-03-15 12:47:14,2017-03-15 12:47:14
neovim/neovim,closed,6251,3d6899b51ccb90e7d605f2895d2bda8d382de919,runtime/syntax/groovy.vim,modified,3,2,jamessan,2017-03-10 16:43:53,2017-03-10 16:43:53,2017-03-10 16:47:25,NA
neovim/neovim,closed,6250,9fe81c33ac1508f4572a7472a92389f44e55bf71,runtime/plugin/rplugin.vim,modified,11,9,dmfay,2017-03-10 16:28:38,2017-03-10 16:28:38,2017-03-11 11:41:15,NA
neovim/neovim,closed,6247,3837cf3e261e04183a0b9717238ceaaaee9b0d03,runtime/doc/help.txt,modified,0,5,chemzqm,2017-03-10 02:34:12,2017-03-10 02:34:12,2017-04-28 18:37:52,2017-04-28 18:37:52
neovim/neovim,closed,6247,bc34b69508cfcc5a7d2148b76df194a34efd38e1,runtime/doc/intro.txt,modified,0,5,chemzqm,2017-03-10 02:34:12,2017-03-10 02:34:12,2017-04-28 18:37:52,2017-04-28 18:37:52
neovim/neovim,closed,6247,5c2dddc8b33ac09535c5be02778980c2eca35375,runtime/doc/message.txt,modified,0,4,chemzqm,2017-03-10 02:34:12,2017-03-10 02:34:12,2017-04-28 18:37:52,2017-04-28 18:37:52
neovim/neovim,closed,6247,11f15b5ad1ce940ea0dfd0ebf6e33bf4839741f4,src/nvim/api/vim.c,modified,19,0,chemzqm,2017-03-10 02:34:12,2017-03-10 02:34:12,2017-04-28 18:37:52,2017-04-28 18:37:52
neovim/neovim,closed,6247,b0f47d8e4505650c8010ee4245b49b3e60324fe1,src/nvim/eval.c,modified,7,48,chemzqm,2017-03-10 02:34:12,2017-03-10 02:34:12,2017-04-28 18:37:52,2017-04-28 18:37:52
