Repository,User,Pull number,Test,Situation
ipython/ipython,ChrisBarker-NOAA,11435,TRUE,Merged
ipython/ipython,coderforlife,6305,TRUE,Merged
ipython/ipython,daradib,5972,TRUE,Merged
ipython/ipython,dataRonin,8658,TRUE,Merged
ipython/ipython,DavidMStraub,10898,TRUE,Merged
ipython/ipython,davidnt,5658,TRUE,Merged
ipython/ipython,douglas-larocca,7832,TRUE,Merged
ipython/ipython,elyashiv,11418,TRUE,Merged
ipython/ipython,eoinmurray,5554,TRUE,Merged
ipython/ipython,erikhvatum,8420,TRUE,Merged
ipython/ipython,gdoumenc,9118,TRUE,Merged
ipython/ipython,gforsyth,9399,TRUE,Merged
ipython/ipython,ggventurini,8085,TRUE,Merged
ipython/ipython,gilbertw,8175,TRUE,Merged
ipython/ipython,hroncok,10841,TRUE,Merged
ipython/ipython,immerrr,4826,TRUE,Merged
ipython/ipython,irvifa,8602,TRUE,Merged
ipython/ipython,JamshedVesuna,9096,TRUE,Merged
ipython/ipython,jbohannon,8945,TRUE,Merged
ipython/ipython,jeffhussmann,8306,TRUE,Merged
ipython/ipython,jessfraz,6810,TRUE,Merged
ipython/ipython,jfeist,7435,TRUE,Merged
ipython/ipython,jonasc,6388,TRUE,Merged
ipython/ipython,jtyberg,8031,TRUE,Merged
ipython/ipython,kmike,7709,TRUE,Merged
ipython/ipython,liukelly,9374,TRUE,Merged
ipython/ipython,mapio,11398,TRUE,Merged
ipython/ipython,marcmolla,4730,TRUE,Merged
ipython/ipython,mattja,5882,TRUE,Merged
ipython/ipython,maxalbert,5677,TRUE,Merged
ipython/ipython,mberth,5125,TRUE,Merged
ipython/ipython,mrmagooey,4504,TRUE,Merged
ipython/ipython,Naereen,8920,TRUE,Merged
ipython/ipython,ncornette,5670,TRUE,Merged
ipython/ipython,nestoralonso,11354,TRUE,Merged
ipython/ipython,nitind,8588,TRUE,Merged
ipython/ipython,notsimon,5855,TRUE,Merged
ipython/ipython,oscar6echo,11280,TRUE,Merged
ipython/ipython,paweljasinski,4827,TRUE,Merged
ipython/ipython,PhillipNordwall,6793,TRUE,Merged
ipython/ipython,pierre-haessig,5841,TRUE,Merged
ipython/ipython,realslimshanky,11367,TRUE,Merged
ipython/ipython,renaud,5535,TRUE,Merged
ipython/ipython,rhelmot,11265,TRUE,Merged
ipython/ipython,rmorshea,7884,TRUE,Merged
ipython/ipython,SalchiPapa,10833,TRUE,Merged
ipython/ipython,sergiobuj,4466,TRUE,Merged
ipython/ipython,shashi,5387,TRUE,Merged
ipython/ipython,simonzack,4722,TRUE,Merged
ipython/ipython,sjdv1982,10959,TRUE,Merged
ipython/ipython,slel,11041,TRUE,Merged
ipython/ipython,stsievert,5775,TRUE,Merged
ipython/ipython,tea-dragon,8302,TRUE,Merged
ipython/ipython,thedrow,8307,TRUE,Merged
ipython/ipython,vbraun,8204,TRUE,Merged
ipython/ipython,vincent-legoll,8933,TRUE,Merged
ipython/ipython,vincentwoo,9289,TRUE,Merged
ipython/ipython,vindolin,5644,TRUE,Merged
ipython/ipython,Virako,8480,TRUE,Merged
ipython/ipython,waffle-iron,6110,TRUE,Merged
ipython/ipython,weichm,6436,TRUE,Merged
ipython/ipython,wilywampa,9123,TRUE,Merged
ipython/ipython,wking,5672,TRUE,Merged
ipython/ipython,xfgaocn,11227,TRUE,Merged
ipython/ipython,yarko,11307,TRUE,Merged
ipython/ipython,yen223,11211,TRUE,Merged
ipython/ipython,zichongkao,11106,TRUE,Merged
learningequality/ka-lite,elsander,4565,TRUE,Merged
learningequality/ka-lite,mascot6699,4630,TRUE,Merged
learningequality/ka-lite,sampoonachot,3768,TRUE,Merged
learningequality/ka-lite,tarunsharma1,3454,TRUE,Merged
pyca/cryptography,ankushshekhawat,4537,TRUE,Merged
pyca/cryptography,callidus,1532,TRUE,Merged
pyca/cryptography,endreszabo,1879,TRUE,Merged
pyca/cryptography,esneider,1972,TRUE,Merged
pyca/cryptography,hackers-terabit,3534,TRUE,Merged
pyca/cryptography,hackertron,4054,TRUE,Merged
pyca/cryptography,hashbrowncipher,2166,TRUE,Merged
pyca/cryptography,InvalidInterrupt,2914,TRUE,Merged
pyca/cryptography,janwijbrand,4143,TRUE,Merged
pyca/cryptography,Julian,1694,TRUE,Merged
pyca/cryptography,lbrackspace,1274,TRUE,Merged
pyca/cryptography,mattypiper,3183,TRUE,Merged
pyca/cryptography,maxking,1381,TRUE,Merged
pyca/cryptography,MiWCryptAnalytics,2267,TRUE,Merged
pyca/cryptography,mtury,3361,TRUE,Merged
pyca/cryptography,PabloLefort,4059,TRUE,Merged
pyca/cryptography,phi-gamma,3418,TRUE,Merged
pyca/cryptography,qstokkink,4291,TRUE,Merged
pyca/cryptography,saghul,3190,TRUE,Merged
pyca/cryptography,ScottSturdivant,3937,TRUE,Merged
pyca/cryptography,stjoannou,2118,TRUE,Merged
pyca/cryptography,vladimir-didenko,1499,TRUE,Merged
pyca/cryptography,zx2c4,2753,TRUE,Merged
pydata/pandas,a1shadows,22365,TRUE,Merged
pydata/pandas,abieler,22075,TRUE,Merged
pydata/pandas,adamhooper,21486,TRUE,Merged
pydata/pandas,AdamShamlian,17883,TRUE,Merged
pydata/pandas,adimyth,17879,TRUE,Merged
pydata/pandas,adrianliaw,16861,TRUE,Merged
pydata/pandas,alanhdu,9226,TRUE,Merged
pydata/pandas,alansammarone,23275,TRUE,Merged
pydata/pandas,alanyee,17149,TRUE,Merged
pydata/pandas,alfonsomhc,9766,TRUE,Merged
pydata/pandas,AllenDowney,16887,TRUE,Merged
pydata/pandas,alubbock,16936,TRUE,Merged
pydata/pandas,amolkahat,17669,TRUE,Merged
pydata/pandas,amphy,23350,TRUE,Merged
